Date,Store ID,Product ID,Forecast Type,Actual Demand,Predicted Demand
2024-02-05 00:00:00,S002,P0005,Future,,150.90191569901873
2024-02-06 00:00:00,S002,P0005,Future,,154.46346778254707
2024-01-01,S002,P0005,Validation,55.0,42.91042681244182
2024-01-02,S002,P0005,Validation,54.0,50.7121268351542
2024-01-03,S002,P0005,Validation,97.0,106.6565359952437
2024-01-04,S002,P0005,Validation,39.0,35.31141473349038
2024-01-05,S002,P0005,Validation,75.0,68.25986931065638
2024-01-06,S002,P0005,Validation,42.0,39.082953283727306
2024-01-07,S002,P0005,Validation,57.0,54.52383174901842
2024-01-08,S002,P0005,Validation,93.0,97.2571828469919
2024-01-09,S002,P0005,Validation,115.0,107.31789231957306
2024-01-10,S002,P0005,Validation,74.0,73.9550897355596
2024-01-11,S002,P0005,Validation,81.0,84.8778139448009
2024-01-12,S002,P0005,Validation,103.0,98.10748216231198
2024-01-13,S002,P0005,Validation,30.0,34.463053164235355
2024-01-14,S002,P0005,Validation,99.0,103.177969770073
2024-01-15,S002,P0005,Validation,63.0,71.3169454101621
2024-01-16,S002,P0005,Validation,115.0,113.8118950262039
2024-01-17,S002,P0005,Validation,113.0,132.24720787358058
2024-01-18,S002,P0005,Validation,37.0,37.32693854846067
2024-01-19,S002,P0005,Validation,115.0,115.22470050200069
2024-01-20,S002,P0005,Validation,199.0,209.8683535580984
2024-01-21,S002,P0005,Validation,88.0,92.01344928842532
2024-01-22,S002,P0005,Validation,79.0,75.50640804591812
2024-01-23,S002,P0005,Validation,95.0,92.8926662957928
2024-01-24,S002,P0005,Validation,77.0,89.8204703648533
2024-01-25,S002,P0005,Validation,133.0,130.4815328427795
2024-01-26,S002,P0005,Validation,175.0,152.67847116470978
2024-01-27,S002,P0005,Validation,132.0,136.63882591113395
2024-01-28,S002,P0005,Validation,101.0,111.39105061210871
2024-01-29,S002,P0005,Validation,68.0,78.42876624386835
2024-01-30,S002,P0005,Validation,138.0,145.22961405524498
2024-01-31 00:00:00,S002,P0006,Future,,116.47974143571876
2024-02-01 00:00:00,S002,P0006,Future,,115.22043633356604
2024-02-02 00:00:00,S002,P0006,Future,,119.5213701370946
2024-02-03 00:00:00,S002,P0006,Future,,119.59324538922708
2024-02-04 00:00:00,S002,P0006,Future,,119.82793047426466
2024-02-05 00:00:00,S002,P0006,Future,,119.07479905842996
2024-02-06 00:00:00,S002,P0006,Future,,121.409626463479
2024-01-01,S002,P0006,Validation,83.0,83.66329496509688
2024-01-02,S002,P0006,Validation,201.0,194.4999662598604
2024-01-03,S002,P0006,Validation,128.0,115.2536545218562
2024-01-04,S002,P0006,Validation,205.0,184.9470228083913
2024-01-05,S002,P0006,Validation,136.0,138.84992296047812
2024-01-06,S002,P0006,Validation,102.0,103.50130283626773
2024-01-07,S002,P0006,Validation,103.0,117.06977026057965
2024-01-08,S002,P0006,Validation,195.0,202.53233013933047
2024-01-09,S002,P0006,Validation,138.0,139.50045304959738
2024-01-10,S002,P0006,Validation,113.0,104.38007565159064
2024-01-11,S002,P0006,Validation,90.0,90.04538326368274
2024-01-12,S002,P0006,Validation,117.0,117.23367370965336
2024-01-13,S002,P0006,Validation,85.0,82.41678281006615
2024-01-14,S002,P0006,Validation,113.0,117.83730849637033
2024-01-15,S002,P0006,Validation,103.0,106.51551332399194
2024-01-16,S002,P0006,Validation,91.0,85.53189433468626
2024-01-17,S002,P0006,Validation,21.0,11.768850859843466
2024-01-18,S002,P0006,Validation,72.0,70.52176670087934
2024-01-19,S002,P0006,Validation,87.0,76.31230860009792
2024-01-20,S002,P0006,Validation,96.0,95.60824849742195
2024-01-21,S002,P0006,Validation,84.0,83.22970136953258
2024-01-22,S002,P0006,Validation,88.0,103.46821396430948
2024-01-23,S002,P0006,Validation,80.0,73.31068745411272
2024-01-24,S002,P0006,Validation,165.0,138.36691888435186
2024-01-25,S002,P0006,Validation,226.0,201.12594819648064
2024-01-26,S002,P0006,Validation,121.0,129.5151764975288
2024-01-27,S002,P0006,Validation,167.0,178.81143336740172
2024-01-28,S002,P0006,Validation,167.0,177.07781886760566
2024-01-29,S002,P0006,Validation,100.0,88.96769841990185
2024-01-30,S002,P0006,Validation,118.0,116.0857831768773
2024-01-31 00:00:00,S002,P0007,Future,,112.69973988530975
2024-02-01 00:00:00,S002,P0007,Future,,112.16827565944871
2024-02-02 00:00:00,S002,P0007,Future,,111.8231681813281
2024-02-03 00:00:00,S002,P0007,Future,,111.42731026593526
2024-02-04 00:00:00,S002,P0007,Future,,111.37507633187194
2024-02-05 00:00:00,S002,P0007,Future,,111.90138406978444
2024-02-06 00:00:00,S002,P0007,Future,,111.44602872487599
2024-01-01,S002,P0007,Validation,36.0,34.172521906352735
2024-01-02,S002,P0007,Validation,32.0,37.82275512565309
2024-01-03,S002,P0007,Validation,61.0,66.51027038909982
2024-01-04,S002,P0007,Validation,62.0,68.02552112796508
2024-01-05,S002,P0007,Validation,9.0,7.456385651868993
2024-01-06,S002,P0007,Validation,67.0,58.55081137692462
2024-01-07,S002,P0007,Validation,49.0,41.56747062342647
2024-01-08,S002,P0007,Validation,30.0,25.950677642085346
2024-01-09,S002,P0007,Validation,67.0,69.77203670000924
2024-01-10,S002,P0007,Validation,137.0,142.80896015277472
2024-01-11,S002,P0007,Validation,50.0,50.41799605617094
2024-01-12,S002,P0007,Validation,43.0,43.17127634028299
2024-01-13,S002,P0007,Validation,56.0,55.78022531035447
2024-01-14,S002,P0007,Validation,120.0,93.42207824840078
2024-01-15,S002,P0007,Validation,115.0,113.93976898508714
2024-01-16,S002,P0007,Validation,134.0,144.47160385277454
2024-01-17,S002,P0007,Validation,99.0,97.74167119309804
2024-01-18,S002,P0007,Validation,49.0,52.78442246335072
2024-01-19,S002,P0007,Validation,61.0,69.84118212792164
2024-01-20,S002,P0007,Validation,101.0,109.02126100285982
2024-01-21,S002,P0007,Validation,47.0,39.62794350850433
2024-01-22,S002,P0007,Validation,68.0,61.61266472387333
2024-01-23,S002,P0007,Validation,104.0,105.67387518020598
2024-01-24,S002,P0007,Validation,99.0,109.9172888030248
2024-01-25,S002,P0007,Validation,155.0,165.70581775545443
2024-01-26,S002,P0007,Validation,75.0,88.86895056245169
2024-01-27,S002,P0007,Validation,174.0,144.2531689709075
2024-01-28,S002,P0007,Validation,60.0,69.75841016757528
2024-01-29,S002,P0007,Validation,129.0,109.18910784750052
2024-01-30,S002,P0007,Validation,109.0,113.11711445642322
2024-01-31 00:00:00,S002,P0008,Future,,94.63430769080634
2024-02-01 00:00:00,S002,P0008,Future,,95.21928314050272
2024-02-02 00:00:00,S002,P0008,Future,,95.43871657573986
2024-02-03 00:00:00,S002,P0008,Future,,95.2257799050896
2024-02-04 00:00:00,S002,P0008,Future,,95.891958573074
2024-02-05 00:00:00,S002,P0008,Future,,96.19718819276197
2024-02-06 00:00:00,S002,P0008,Future,,95.81764323612764
2024-01-01,S002,P0008,Validation,52.0,62.56882975006111
2024-01-02,S002,P0008,Validation,58.0,64.84080080245519
2024-01-03,S002,P0008,Validation,81.0,95.9842856120342
2024-01-04,S002,P0008,Validation,64.0,60.80942335199333
2024-01-05,S002,P0008,Validation,114.0,113.67307242137392
2024-01-06,S002,P0008,Validation,68.0,68.42041732463306
2024-01-07,S002,P0008,Validation,104.0,112.1835931549254
2024-01-08,S002,P0008,Validation,73.0,68.00773575983631
2024-01-09,S002,P0008,Validation,145.0,139.1983763718891
2024-01-10,S002,P0008,Validation,73.0,68.71506307437973
2024-01-11,S002,P0008,Validation,189.0,180.88724858438857
2024-01-12,S002,P0008,Validation,106.0,110.46531885181744
2024-01-13,S002,P0008,Validation,85.0,85.16813008218595
2024-01-14,S002,P0008,Validation,142.0,123.21937282242152
2024-01-15,S002,P0008,Validation,72.0,74.6507083730244
2024-01-16,S002,P0008,Validation,110.0,102.39869344987716
2024-01-17,S002,P0008,Validation,92.0,106.8957958313834
2024-01-18,S002,P0008,Validation,127.0,118.14592527320794
2024-01-19,S002,P0008,Validation,105.0,97.8914214632644
2024-01-20,S002,P0008,Validation,118.0,119.9616187565631
2024-01-21,S002,P0008,Validation,132.0,119.91816367563176
2024-01-22,S002,P0008,Validation,66.0,74.95471770568959
2024-01-23,S002,P0008,Validation,157.0,131.8056006077505
2024-01-24,S002,P0008,Validation,130.0,131.64413996471396
2024-01-25,S002,P0008,Validation,120.0,117.0669283564971
2024-01-26,S002,P0008,Validation,104.0,100.89407334967132
2024-01-27,S002,P0008,Validation,173.0,165.82826046607266
2024-01-28,S002,P0008,Validation,124.0,118.94212449818627
2024-01-29,S002,P0008,Validation,111.0,103.31942907298723
2024-01-30,S002,P0008,Validation,96.0,98.15698989545584
2024-01-31 00:00:00,S002,P0009,Future,,97.90954014150832
2024-02-01 00:00:00,S002,P0009,Future,,99.37425527415009
2024-02-02 00:00:00,S002,P0009,Future,,99.43646022964565
2024-02-03 00:00:00,S002,P0009,Future,,99.27694491615249
2024-02-04 00:00:00,S002,P0009,Future,,98.60345761309725
2024-02-05 00:00:00,S002,P0009,Future,,99.43596931896276
2024-02-06 00:00:00,S002,P0009,Future,,98.82881032737495
2024-01-01,S002,P0009,Validation,89.0,101.77929849696802
2024-01-02,S002,P0009,Validation,116.0,164.48296134438883
2024-01-03,S002,P0009,Validation,80.0,86.44780029796216
2024-01-04,S002,P0009,Validation,44.0,58.05415561476498
2024-01-05,S002,P0009,Validation,66.0,61.50283644876815
2024-01-06,S002,P0009,Validation,92.0,85.39520474611203
2024-01-07,S002,P0009,Validation,120.0,104.47724511936616
2024-01-08,S002,P0009,Validation,91.0,84.76645230543525
2024-01-09,S002,P0009,Validation,150.0,137.98523834580857
2024-01-10,S002,P0009,Validation,106.0,94.31283174269
2024-01-11,S002,P0009,Validation,109.0,120.45488068381836
2024-01-12,S002,P0009,Validation,116.0,109.12688858549878
2024-01-13,S002,P0009,Validation,138.0,143.05075353397433
2024-01-14,S002,P0009,Validation,111.0,123.67296825370116
2024-01-15,S002,P0009,Validation,71.0,61.46339882448921
2024-01-16,S002,P0009,Validation,123.0,141.20440833526112
2024-01-17,S002,P0009,Validation,184.0,191.5520075691513
2024-01-18,S002,P0009,Validation,150.0,153.9914638727209
2024-01-19,S002,P0009,Validation,80.0,86.445457133551
2024-01-20,S002,P0009,Validation,139.0,118.14240219683514
2024-01-21,S002,P0009,Validation,157.0,161.7848026244163
2024-01-22,S002,P0009,Validation,116.0,105.0797807451957
2024-01-23,S002,P0009,Validation,61.0,73.78364663553648
2024-01-24,S002,P0009,Validation,284.0,292.03974630649503
2024-01-25,S002,P0009,Validation,135.0,111.69181267575284
2024-01-26,S002,P0009,Validation,135.0,154.0269235290584
2024-01-27,S002,P0009,Validation,148.0,132.38313352860865
2024-01-28,S002,P0009,Validation,131.0,131.14607231826955
2024-01-29,S002,P0009,Validation,85.0,94.66294649158884
2024-01-30,S002,P0009,Validation,108.0,99.81711558506314
2024-01-31 00:00:00,S002,P0010,Future,,102.32702886527485
2024-02-01 00:00:00,S002,P0010,Future,,104.01417048208884
2024-02-02 00:00:00,S002,P0010,Future,,104.00331450653087
2024-02-03 00:00:00,S002,P0010,Future,,104.1927364313072
2024-02-04 00:00:00,S002,P0010,Future,,105.13138482295278
2024-02-05 00:00:00,S002,P0010,Future,,105.40920158772313
2024-02-06 00:00:00,S002,P0010,Future,,104.83603195273055
2024-01-01,S002,P0010,Validation,90.0,92.92740614639658
2024-01-02,S002,P0010,Validation,93.0,97.28946815933008
2024-01-03,S002,P0010,Validation,62.0,76.51238789417678
2024-01-04,S002,P0010,Validation,89.0,86.6928890837157
2024-01-05,S002,P0010,Validation,130.0,142.96383995539347
2024-01-06,S002,P0010,Validation,81.0,79.91676404785328
2024-01-07,S002,P0010,Validation,189.0,184.13354449391943
2024-01-08,S002,P0010,Validation,134.0,133.13258832404165
2024-01-09,S002,P0010,Validation,147.0,136.80213740744634
2024-01-10,S002,P0010,Validation,74.0,66.6226202565936
2024-01-11,S002,P0010,Validation,118.0,113.74568298619596
2024-01-12,S002,P0010,Validation,174.0,168.7386691251186
2024-01-13,S002,P0010,Validation,124.0,132.86988076466724
2024-01-14,S002,P0010,Validation,152.0,138.1302075984893
2024-01-15,S002,P0010,Validation,140.0,134.2889154626546
2024-01-16,S002,P0010,Validation,103.0,91.61777793270036
2024-01-17,S002,P0010,Validation,182.0,190.52629295668163
2024-01-18,S002,P0010,Validation,164.0,173.71446174045545
2024-01-19,S002,P0010,Validation,86.0,87.8609636101332
2024-01-20,S002,P0010,Validation,86.0,79.54226592014521
2024-01-21,S002,P0010,Validation,156.0,136.5534501055879
2024-01-22,S002,P0010,Validation,180.0,176.14925949390775
2024-01-23,S002,P0010,Validation,98.0,99.77645854948588
2024-01-24,S002,P0010,Validation,169.0,155.8278363068424
2024-01-25,S002,P0010,Validation,115.0,123.64429800830136
2024-01-26,S002,P0010,Validation,120.0,125.8492799071664
2024-01-27,S002,P0010,Validation,159.0,145.23890584162433
2024-01-28,S002,P0010,Validation,112.0,119.98540815007382
2024-01-29,S002,P0010,Validation,120.0,128.24656612492117
2024-01-30,S002,P0010,Validation,107.0,102.2816896620103
2024-01-31 00:00:00,S002,P0011,Future,,59.89531553984669
2024-02-01 00:00:00,S002,P0011,Future,,57.67942593812178
2024-02-02 00:00:00,S002,P0011,Future,,58.19052759981657
2024-02-03 00:00:00,S002,P0011,Future,,58.34834419538376
2024-02-04 00:00:00,S002,P0011,Future,,58.14865036709189
2024-02-05 00:00:00,S002,P0011,Future,,58.495650762347715
2024-02-06 00:00:00,S002,P0011,Future,,57.09849581096817
2024-01-01,S002,P0011,Validation,129.0,140.81402912892875
2024-01-02,S002,P0011,Validation,77.0,73.41222725692145
2024-01-03,S002,P0011,Validation,135.0,131.07795363994026
2024-01-04,S002,P0011,Validation,44.0,46.26637230721138
2024-01-05,S002,P0011,Validation,106.0,108.2414594722838
2024-01-06,S002,P0011,Validation,99.0,103.24060065175168
2024-01-07,S002,P0011,Validation,99.0,106.53719154281198
2024-01-08,S002,P0011,Validation,79.0,82.27960934238175
2024-01-09,S002,P0011,Validation,165.0,166.39396359537182
2024-01-10,S002,P0011,Validation,123.0,119.43317607607555
2024-01-11,S002,P0011,Validation,201.0,183.7037016169861
2024-01-12,S002,P0011,Validation,61.0,55.24203317022295
2024-01-13,S002,P0011,Validation,155.0,161.6567123880623
2024-01-14,S002,P0011,Validation,97.0,87.62416936017934
2024-01-15,S002,P0011,Validation,225.0,215.47752735197773
2024-01-16,S002,P0011,Validation,105.0,105.16999383573842
2024-01-17,S002,P0011,Validation,96.0,130.98918227430673
2024-01-18,S002,P0011,Validation,130.0,129.97963126141488
2024-01-19,S002,P0011,Validation,103.0,99.1474783267362
2024-01-20,S002,P0011,Validation,136.0,138.5731366770204
2024-01-21,S002,P0011,Validation,118.0,124.66319627594602
2024-01-22,S002,P0011,Validation,146.0,124.84366072066686
2024-01-23,S002,P0011,Validation,69.0,75.51084862510511
2024-01-24,S002,P0011,Validation,119.0,116.95819585818975
2024-01-25,S002,P0011,Validation,80.0,80.89583179668003
2024-01-26,S002,P0011,Validation,78.0,101.59410880480536
2024-01-27,S002,P0011,Validation,66.0,65.20104702098284
2024-01-28,S002,P0011,Validation,121.0,134.7329383221536
2024-01-29,S002,P0011,Validation,152.0,149.8624851857089
2024-01-30,S002,P0011,Validation,62.0,58.92531620464345
2024-01-31 00:00:00,S002,P0012,Future,,97.78585199860228
2024-02-01 00:00:00,S002,P0012,Future,,98.23377888985974
2024-02-02 00:00:00,S002,P0012,Future,,98.7758812350405
2024-02-03 00:00:00,S002,P0012,Future,,99.89946279403226
2024-02-04 00:00:00,S002,P0012,Future,,100.06373646102736
2024-02-05 00:00:00,S002,P0012,Future,,99.54880310167283
2024-02-06 00:00:00,S002,P0012,Future,,101.18282748351135
2024-01-01,S002,P0012,Validation,31.0,25.10835144731128
2024-01-02,S002,P0012,Validation,76.0,79.11034247392199
2024-01-03,S002,P0012,Validation,59.0,49.888684414710745
2024-01-04,S002,P0012,Validation,26.0,34.44183584734871
2024-01-05,S002,P0012,Validation,51.0,40.53238797189168
2024-01-06,S002,P0012,Validation,75.0,69.54666856609573
2024-01-07,S002,P0012,Validation,18.0,27.113608286675507
2024-01-08,S002,P0012,Validation,58.0,61.979149823764885
2024-01-09,S002,P0012,Validation,93.0,97.78058331547594
2024-01-10,S002,P0012,Validation,118.0,104.93547537911876
2024-01-11,S002,P0012,Validation,65.0,73.14131197803589
2024-01-12,S002,P0012,Validation,122.0,133.294800527485
2024-01-13,S002,P0012,Validation,162.0,150.79274480775769
2024-01-14,S002,P0012,Validation,79.0,87.38014814078075
2024-01-15,S002,P0012,Validation,124.0,131.18951174589142
2024-01-16,S002,P0012,Validation,89.0,78.66298288712227
2024-01-17,S002,P0012,Validation,72.0,54.10412608871361
2024-01-18,S002,P0012,Validation,105.0,89.93080419658259
2024-01-19,S002,P0012,Validation,68.0,66.02835717445441
2024-01-20,S002,P0012,Validation,115.0,108.588056997934
2024-01-21,S002,P0012,Validation,45.0,56.38728681470315
2024-01-22,S002,P0012,Validation,94.0,82.31494198051205
2024-01-23,S002,P0012,Validation,91.0,99.63690639499798
2024-01-24,S002,P0012,Validation,119.0,120.05915452714
2024-01-25,S002,P0012,Validation,86.0,87.14336338891792
2024-01-26,S002,P0012,Validation,49.0,60.36561941892675
2024-01-27,S002,P0012,Validation,81.0,85.96022075747992
2024-01-28,S002,P0012,Validation,87.0,92.33363574875447
2024-01-29,S002,P0012,Validation,77.0,81.17439200077865
2024-01-30,S002,P0012,Validation,96.0,96.76252628811572
2024-01-31 00:00:00,S002,P0013,Future,,129.5972788140049
2024-02-01 00:00:00,S002,P0013,Future,,131.2824732476254
2024-02-02 00:00:00,S002,P0013,Future,,130.80872103936326
2024-02-03 00:00:00,S002,P0013,Future,,130.5667472985755
2024-02-04 00:00:00,S002,P0013,Future,,130.97022156391134
2024-02-05 00:00:00,S002,P0013,Future,,130.31033678313085
2024-02-06 00:00:00,S002,P0013,Future,,131.52577604360528
2024-01-01,S002,P0013,Validation,99.0,77.99857630259486
2024-01-02,S002,P0013,Validation,63.0,70.85928388715763
2024-01-03,S002,P0013,Validation,72.0,59.37794911340875
2024-01-04,S002,P0013,Validation,109.0,108.89475004769524
2024-01-05,S002,P0013,Validation,84.0,69.06823791528502
2024-01-06,S002,P0013,Validation,80.0,80.00337952909949
2024-01-07,S002,P0013,Validation,123.0,128.153341167868
2024-01-08,S002,P0013,Validation,34.0,35.76966103658282
2024-01-09,S002,P0013,Validation,151.0,140.57210882005816
2024-01-10,S002,P0013,Validation,63.0,81.28608123551118
2024-01-11,S002,P0013,Validation,4.0,4.742838999131994
2024-01-12,S002,P0013,Validation,152.0,132.7267629211633
2024-01-13,S002,P0013,Validation,146.0,128.02685389311253
2024-01-14,S002,P0013,Validation,146.0,150.95870151175532
2024-01-15,S002,P0013,Validation,111.0,120.45036571239837
2024-01-16,S002,P0013,Validation,128.0,145.91217385816353
2024-01-17,S002,P0013,Validation,118.0,131.6926778405289
2024-01-18,S002,P0013,Validation,107.0,107.44681263805664
2024-01-19,S002,P0013,Validation,168.0,142.78935864009725
2024-01-20,S002,P0013,Validation,131.0,136.76243527927855
2024-01-21,S002,P0013,Validation,82.0,82.58976206098232
2024-01-22,S002,P0013,Validation,114.0,114.91527037848098
2024-01-23,S002,P0013,Validation,138.0,132.03791259553068
2024-01-24,S002,P0013,Validation,134.0,136.0251905938065
2024-01-25,S002,P0013,Validation,114.0,107.38821434227307
2024-01-26,S002,P0013,Validation,120.0,123.69776141751235
2024-01-27,S002,P0013,Validation,117.0,132.28942118113795
2024-01-28,S002,P0013,Validation,130.0,131.68821050849192
2024-01-29,S002,P0013,Validation,80.0,78.04820318259647
2024-01-30,S002,P0013,Validation,129.0,130.70198469258176
2024-01-31 00:00:00,S002,P0014,Future,,103.35725679786157
2024-02-01 00:00:00,S002,P0014,Future,,103.14610587396712
2024-02-02 00:00:00,S002,P0014,Future,,103.18616496118256
2024-02-03 00:00:00,S002,P0014,Future,,102.60388186907667
2024-02-04 00:00:00,S002,P0014,Future,,101.3521801397395
2024-02-05 00:00:00,S002,P0014,Future,,103.66381543980184
2024-02-06 00:00:00,S002,P0014,Future,,102.45785010686353
2024-01-01,S002,P0014,Validation,61.0,69.89518786453593
2024-01-02,S002,P0014,Validation,43.0,49.50750859219641
2024-01-03,S002,P0014,Validation,47.0,38.50620583199583
2024-01-04,S002,P0014,Validation,51.0,57.27989605978853
2024-01-05,S002,P0014,Validation,38.0,49.30351745798824
2024-01-06,S002,P0014,Validation,49.0,51.30499347680722
2024-01-07,S002,P0014,Validation,53.0,56.53067234331361
2024-01-08,S002,P0014,Validation,37.0,42.99886437673099
2024-01-09,S002,P0014,Validation,81.0,87.22660063664841
2024-01-10,S002,P0014,Validation,51.0,61.11200123076429
2024-01-11,S002,P0014,Validation,117.0,130.81062682126276
2024-01-12,S002,P0014,Validation,98.0,92.69988011961762
2024-01-13,S002,P0014,Validation,122.0,121.6977968323166
2024-01-14,S002,P0014,Validation,72.0,84.05294665514279
2024-01-15,S002,P0014,Validation,72.0,67.88874918074906
2024-01-16,S002,P0014,Validation,90.0,92.89793574918544
2024-01-17,S002,P0014,Validation,77.0,82.90078101485926
2024-01-18,S002,P0014,Validation,184.0,194.00445807262344
2024-01-19,S002,P0014,Validation,108.0,111.85808373641264
2024-01-20,S002,P0014,Validation,161.0,154.7024379485373
2024-01-21,S002,P0014,Validation,135.0,113.49579587254476
2024-01-22,S002,P0014,Validation,80.0,72.99226106998259
2024-01-23,S002,P0014,Validation,95.0,98.53481781152249
2024-01-24,S002,P0014,Validation,87.0,79.26388125923977
2024-01-25,S002,P0014,Validation,87.0,92.4339257486966
2024-01-26,S002,P0014,Validation,121.0,115.67614589724217
2024-01-27,S002,P0014,Validation,148.0,140.3595126798294
2024-01-28,S002,P0014,Validation,37.0,30.2088224718889
2024-01-29,S002,P0014,Validation,90.0,91.73210488310716
2024-01-30,S002,P0014,Validation,101.0,103.39349677104188
2024-01-31 00:00:00,S002,P0015,Future,,72.41360425049788
2024-02-01 00:00:00,S002,P0015,Future,,72.29004607345351
2024-02-02 00:00:00,S002,P0015,Future,,71.64922496145122
2024-02-03 00:00:00,S002,P0015,Future,,70.74589439741102
2024-02-04 00:00:00,S002,P0015,Future,,71.01707934997624
2024-02-05 00:00:00,S002,P0015,Future,,72.36279421951582
2024-02-06 00:00:00,S002,P0015,Future,,71.41356607318082
2024-01-01,S002,P0015,Validation,121.0,121.79129174930225
2024-01-02,S002,P0015,Validation,185.0,199.44175454627128
2024-01-03,S002,P0015,Validation,139.0,147.39031084439625
2024-01-04,S002,P0015,Validation,154.0,127.62923260945766
2024-01-05,S002,P0015,Validation,133.0,128.55060587310842
2024-01-06,S002,P0015,Validation,31.0,41.14089525097738
2024-01-07,S002,P0015,Validation,230.0,233.23077158472972
2024-01-08,S002,P0015,Validation,100.0,101.90669157008234
2024-01-09,S002,P0015,Validation,135.0,147.07013302617656
2024-01-10,S002,P0015,Validation,96.0,82.8823004134439
2024-01-11,S002,P0015,Validation,90.0,89.82221434028418
2024-01-12,S002,P0015,Validation,130.0,112.41825295733668
2024-01-13,S002,P0015,Validation,162.0,166.07789210736743
2024-01-14,S002,P0015,Validation,137.0,134.19349662624413
2024-01-15,S002,P0015,Validation,170.0,154.44454200092693
2024-01-16,S002,P0015,Validation,92.0,97.17517330346976
2024-01-17,S002,P0015,Validation,99.0,103.19907299559712
2024-01-18,S002,P0015,Validation,125.0,118.22208042618588
2024-01-19,S002,P0015,Validation,123.0,129.31666468581295
2024-01-20,S002,P0015,Validation,202.0,207.7013483302141
2024-01-21,S002,P0015,Validation,139.0,128.21480777538028
2024-01-22,S002,P0015,Validation,111.0,118.74750158479353
2024-01-23,S002,P0015,Validation,108.0,111.16002666793447
2024-01-24,S002,P0015,Validation,79.0,91.48386386721585
2024-01-25,S002,P0015,Validation,121.0,131.770792747444
2024-01-26,S002,P0015,Validation,206.0,198.3091154330669
2024-01-27,S002,P0015,Validation,179.0,194.57425598262316
2024-01-28,S002,P0015,Validation,58.0,73.0666899817125
2024-01-29,S002,P0015,Validation,122.0,122.57418080848969
2024-01-30,S002,P0015,Validation,67.0,72.9579423076599
2024-01-31 00:00:00,S002,P0016,Future,,96.63367886827666
2024-02-01 00:00:00,S002,P0016,Future,,96.80657554240997
2024-02-02 00:00:00,S002,P0016,Future,,96.17896583340224
2024-02-03 00:00:00,S002,P0016,Future,,95.87186349895688
2024-02-04 00:00:00,S002,P0016,Future,,94.61479109446896
2024-02-05 00:00:00,S002,P0016,Future,,95.64818613630253
2024-02-06 00:00:00,S002,P0016,Future,,95.8819253009162
2024-01-01,S002,P0016,Validation,134.0,117.19823943892158
2024-01-02,S002,P0016,Validation,127.0,130.54799158421844
2024-01-03,S002,P0016,Validation,92.0,93.83131423792052
2024-01-04,S002,P0016,Validation,107.0,128.7759450693524
2024-01-05,S002,P0016,Validation,117.0,111.11710958873547
2024-01-06,S002,P0016,Validation,129.0,121.87384761354863
2024-01-07,S002,P0016,Validation,134.0,145.94675301282808
2024-01-08,S002,P0016,Validation,184.0,185.76239663856745
2024-01-09,S002,P0016,Validation,237.0,206.96841896905764
2024-01-10,S002,P0016,Validation,102.0,119.26879879786271
2024-01-11,S002,P0016,Validation,132.0,133.30959441283895
2024-01-12,S002,P0016,Validation,113.0,112.14287971529548
2024-01-13,S002,P0016,Validation,173.0,171.44025339419767
2024-01-14,S002,P0016,Validation,155.0,170.61403176028745
2024-01-15,S002,P0016,Validation,88.0,107.17480341066808
2024-01-16,S002,P0016,Validation,159.0,163.01195618103603
2024-01-17,S002,P0016,Validation,88.0,82.19160362574947
2024-01-18,S002,P0016,Validation,173.0,176.53343475635077
2024-01-19,S002,P0016,Validation,32.0,47.4231174838853
2024-01-20,S002,P0016,Validation,224.0,197.74519233252724
2024-01-21,S002,P0016,Validation,103.0,106.8773251936342
2024-01-22,S002,P0016,Validation,49.0,61.47865020023654
2024-01-23,S002,P0016,Validation,106.0,111.95192932377924
2024-01-24,S002,P0016,Validation,72.0,83.2063094758725
2024-01-25,S002,P0016,Validation,132.0,133.9301996167868
2024-01-26,S002,P0016,Validation,101.0,104.98390002944384
2024-01-27,S002,P0016,Validation,110.0,107.9908648167825
2024-01-28,S002,P0016,Validation,61.0,62.70567970315603
2024-01-29,S002,P0016,Validation,137.0,123.63313717325828
2024-01-30,S002,P0016,Validation,105.0,100.28806020564686
2024-01-31 00:00:00,S002,P0017,Future,,79.50717938009495
2024-02-01 00:00:00,S002,P0017,Future,,80.12639239023407
2024-02-02 00:00:00,S002,P0017,Future,,79.78579645226284
2024-02-03 00:00:00,S002,P0017,Future,,79.83337092264571
2024-02-04 00:00:00,S002,P0017,Future,,79.07127180353216
2024-02-05 00:00:00,S002,P0017,Future,,79.08394235545492
2024-02-06 00:00:00,S002,P0017,Future,,79.07688423398629
2024-01-01,S002,P0017,Validation,13.0,12.461822362351551
2024-01-02,S002,P0017,Validation,17.0,15.163714101104272
2024-01-03,S002,P0017,Validation,12.0,15.329294659380109
2024-01-04,S002,P0017,Validation,15.0,14.63756727798715
2024-01-05,S002,P0017,Validation,17.0,22.815353122027517
2024-01-06,S002,P0017,Validation,26.0,23.21532559446113
2024-01-07,S002,P0017,Validation,21.0,29.344138419298552
2024-01-08,S002,P0017,Validation,66.0,47.22557048632108
2024-01-09,S002,P0017,Validation,50.0,56.61479144105791
2024-01-10,S002,P0017,Validation,43.0,65.19227084980015
2024-01-11,S002,P0017,Validation,79.0,69.68358703627081
2024-01-12,S002,P0017,Validation,132.0,130.35439417728276
2024-01-13,S002,P0017,Validation,99.0,105.19204363901444
2024-01-14,S002,P0017,Validation,90.0,97.8804495408682
